TimeUS,terrain_z,sub_z,rf
73047000,-17.02,-6.877977331800191,10.047022668199807
73151000,-17.0,-6.847275518600706,10.057724481399292
73251000,-16.97,-6.825195231501891,10.049804768498108
73354000,-16.95,-6.8025302500970755,10.052469749902924
73455000,-16.92,-6.77957285414023,10.04542714585977
73555000,-16.9,-6.7492309110726545,10.055769088927343
73657000,-16.88,-6.719564607021657,10.065435392978342
73757000,-16.85,-6.699739783120154,10.055260216879846
73859000,-16.82,-6.679580912910034,10.045419087089966
73959000,-16.8,-6.658556732314081,10.046443267685918
74060000,-16.77,-6.626133819964314,10.048866180035686
74162000,-16.75,-6.594290944344814,10.060709055655186
74262000,-16.72,-6.5743401289345025,10.050659871065497
74364000,-16.7,-6.554077664994301,10.050922335005698
74464000,-16.67,-6.533426678201947,10.041573321798055
74565000,-16.65,-6.5046335512070605,10.050366448792937
74669000,-16.62,-6.475620799319232,10.049379200680768
74769000,-16.6,-6.455244530315335,10.049755469684666
74871000,-16.57,-6.434563591146625,10.040436408853376
74971000,-16.55,-6.413128735403461,10.041871264596539
75072000,-16.52,-6.381938423754057,10.043061576245941
75173000,-16.5,-6.351363653284164,10.053636346715836
75274000,-16.47,-6.330957896050263,10.044042103949735
75376000,-16.45,-6.310221838428781,10.044778161571218
75476000,-16.42,-6.2890483393320755,10.035951660667925
75576000,-16.4,-6.2594981845096145,10.045501815490384
75679000,-16.38,-6.230022747092757,10.054977252907241
75780000,-16.35,-6.209669271210422,10.045330728789578
75882000,-16.32,-6.188917792347357,10.036082207652642
75982000,-16.3,-6.167585676084496,10.037414323915504
76083000,-16.27,-6.136560000213774,10.038439999786226
76184000,-16.25,-6.106060869308934,10.048939130691066
76285000,-16.22,-6.085700671525058,10.039299328474941
76387000,-16.2,-6.0650256061099705,10.039974393890029
76487000,-16.17,-6.0438767620013065,10.031123237998694
76587000,-16.15,-6.0138980271946885,10.04110197280531
76690000,-16.12,-5.984053091498919,10.040946908501082
76790000,-16.1,-5.963060108209482,10.041939891790518
76892000,-16.07,-5.941689335551047,10.033310664448953
76992000,-16.05,-5.919821837557906,10.035178162442094
77094000,-16.02,-5.887862464428646,10.037137535571352
77195000,-16.0,-5.857236961085864,10.047763038914136
77295000,-16.0,-5.835255005282065,10.069744994717935
77397000,-16.0,-5.8129243724849085,10.092075627515092
77497000,-16.0,-5.790182084953421,10.114817915046578
77599000,-16.0,-5.758243229403073,10.146756770596927
77699000,-16.0,-5.726962974718796,10.178037025281204
77800000,-16.0,-5.697657352471143,10.207342647528856
77902000,-16.0,-5.668558564837296,10.236441435162703
78002000,-16.0,-5.647532574226785,10.257467425773214
78104000,-16.0,-5.626063881719647,10.278936118280352
78205000,-16.0,-5.60418195118203,10.30081804881797
78305000,-16.0,-5.572679059942293,10.332320940057707
78407000,-16.0,-5.541716821663683,10.363283178336316
78507000,-16.0,-5.523566974087887,10.381433025912111
78609000,-16.0,-5.505124548582612,10.399875451417389
78709000,-16.0,-5.486442409925894,10.418557590074105
78810000,-16.0,-5.462108206430661,10.44289179356934
78912000,-16.0,-5.437973785394076,10.467026214605923
79012000,-16.0,-5.421227643744796,10.483772356255203
79114000,-16.0,-5.404209794452467,10.500790205547533
79214000,-16.0,-5.3869289610356645,10.518071038964335
79315000,-16.0,-5.363411617226479,10.54158838277352
79417000,-16.0,-5.340279493712744,10.564720506287255
79517000,-16.0,-5.32659021383994,10.57840978616006
79619000,-16.0,-5.312673021186038,10.592326978813961
79719000,-16.0,-5.298651074908174,10.606348925091824
79820000,-16.0,-5.280945656977725,10.624054343022275
79922000,-16.0,-5.263539621238217,10.641460378761783
80022000,-16.0,-5.253058790596598,10.651941209403402
80124000,-16.0,-5.242401510559184,10.662598489440816
80225000,-16.0,-5.231965664798949,10.67303433520105
80325000,-16.0,-5.221736459622505,10.683263540377494
80427000,-16.0,-5.211950972061989,10.693049027938011
80527000,-16.0,-5.209012241218944,10.695987758781056
80629000,-16.0,-5.20602350969757,10.69897649030243
80730000,-16.0,-5.202975472110605,10.702024527889394
80830000,-16.0,-5.198759962688051,10.706240037311948
80932000,-16.0,-5.194623010820456,10.710376989179544
81032000,-16.0,-5.192115315286616,10.712884684713384
81134000,-16.0,-5.189571110205911,10.715428889794088
81235000,-16.0,-5.186970244476471,10.71802975552353
81335000,-16.0,-5.18329535937609,10.72170464062391
81437000,-16.0,-5.17986458786497,10.72513541213503
81537000,-16.0,-5.17998095120894,10.72501904879106
81640000,-16.0,-5.180099643926593,10.724900356073407
81740000,-16.0,-5.1801753753953275,10.724824624604672
81843000,-16.0,-5.1797933862815695,10.725206613718429
81943000,-16.0,-5.179492870706659,10.725507129293339
82044000,-16.0,-5.179867662934363,10.725132337065636
82146000,-16.0,-5.180248313627067,10.724751686372931
82246000,-16.0,-5.180690484256037,10.724309515743963
82349000,-16.0,-5.181792568008218,10.723207431991781
82449000,-16.0,-5.182840449137937,10.722159550862061
82549000,-16.0,-5.183621763286431,10.721378236713567
82651000,-16.0,-5.184496761727036,10.720503238272963
82752000,-16.0,-5.18616120954815,10.71883879045185
82854000,-16.0,-5.187857588681156,10.717142411318843
82954000,-16.0,-5.189699374881958,10.715300625118042
83055000,-16.0,-5.1933440532607555,10.711655946739244
83156000,-16.0,-5.196875994467999,10.708124005532001
83257000,-16.0,-5.198561644188167,10.706438355811832
83359000,-16.0,-5.200276939594692,10.704723060405307
83459000,-16.0,-5.202113511408241,10.702886488591759
83560000,-16.0,-5.2056025630309675,10.699397436969031
83662000,-16.0,-5.2091191120919085,10.69588088790809
83763000,-16.0,-5.211941937056241,10.693058062943757
83865000,-16.0,-5.214813173966448,10.690186826033552
83965000,-16.0,-5.217598160052446,10.687401839947553
84066000,-16.0,-5.2200146572646124,10.684985342735386
84167000,-16.0,-5.222256420745871,10.682743579254128
84268000,-16.0,-5.222337807213673,10.682662192786326
84370000,-16.0,-5.222420422103179,10.68257957789682
84470000,-16.0,-5.222624852609794,10.682375147390205
84570000,-16.0,-5.224191856447101,10.680808143552898
84673000,-16.0,-5.225748934389572,10.679251065610428
84774000,-16.0,-5.226720722197182,10.678279277802817
84876000,-16.0,-5.2277079770545,10.6772920229455
84976000,-16.0,-5.228565746259148,10.676434253740851
85076000,-16.0,-5.228273491767328,10.67672650823267
85178000,-16.0,-5.227950114706934,10.677049885293066
85279000,-16.0,-5.227359296899047,10.677640703100952
85380000,-16.0,-5.226758785863614,10.678241214136385
85481000,-16.0,-5.226262807777355,10.678737192222643
85581000,-16.0,-5.226831077205149,10.678168922794852
85683000,-16.0,-5.227534783391713,10.677465216608287
85783000,-16.0,-5.229761807073314,10.675238192926686
85885000,-16.0,-5.232025420752999,10.672974579247
85985000,-16.0,-5.234389681327412,10.670610318672589
86086000,-16.0,-5.23841093923757,10.666589060762428
86188000,-16.0,-5.242259756939299,10.662740243060702
86288000,-16.0,-5.243321643113809,10.66167835688619
86390000,-16.0,-5.244401272504667,10.660598727495332
86490000,-16.0,-5.245325048956057,10.659674951043941
86592000,-16.0,-5.244611432680129,10.66038856731987
86693000,-16.0,-5.243966391830543,10.661033608169456
86793000,-16.0,-5.2439820409471505,10.661017959052849
86895000,-16.0,-5.24399792497473,10.66100207502527
86995000,-16.0,-5.243990627596011,10.661009372403988
87097000,-16.0,-5.24370564202148,10.66129435797852
87197000,-16.0,-5.243459111940908,10.661540888059092
87298000,-16.0,-5.24360921088462,10.661390789115378
87400000,-16.02,-5.243688364695186,10.681311635304814
87500000,-16.05,-5.2429210232904495,10.71207897670955
87602000,-16.08,-5.242140954645904,10.742859045354093
87702000,-16.1,-5.241422423621099,10.763577576378902
87803000,-16.12,-5.241274447060888,10.783725552939112
87905000,-16.15,-5.241165369265795,10.813834630734203
88005000,-16.17,-5.241533672905664,10.833466327094337
88107000,-16.2,-5.241907820356717,10.863092179643282
88207000,-16.23,-5.242246904553615,10.892753095446386
88307000,-16.25,-5.2422381484059155,10.912761851594084
88409000,-16.27,-5.242317025012029,10.932682974987971
88510000,-16.3,-5.243444860657129,10.961555139342872
88612000,-16.33,-5.244591109168595,10.990408890831402
88712000,-16.35,-5.245890914541142,11.009109085458858
88812000,-16.38,-5.2492471705171795,11.035752829482819
88914000,-16.4,-5.252600065994642,11.052399934005356
89014000,-16.42,-5.255248573057476,11.069751426942526
89116000,-16.45,-5.257942048058367,11.09705795194163
89217000,-16.48,-5.260883399301664,11.124116600698335
89317000,-16.5,-5.267290847856004,11.137709152143996
89419000,-16.52,-5.2737878881757165,11.151212111824282
89519000,-16.55,-5.2800421939982245,11.174957806001776
89621000,-16.58,-5.286398425982197,11.1986015740178
89722000,-16.6,-5.293176268053693,11.211823731946309
89822000,-16.62,-5.305977271525063,11.219022728474938
89924000,-16.65,-5.318818990731042,11.236181009268956
90024000,-16.67,-5.329766229153773,11.245233770846228
90126000,-16.7,-5.340876402058193,11.264123597941806
90227000,-16.73,-5.35251302587896,11.28248697412104
90327000,-16.75,-5.372069839289359,11.28293016071064
90429000,-16.77,-5.391635455959656,11.283364544040344
90530000,-16.8,-5.406909304927845,11.298090695072155
90633000,-16.83,-5.422602389328015,11.312397610671983
90733000,-16.85,-5.438599030794343,11.316400969205658
90833000,-16.88,-5.4613891524509555,11.323610847549043
90935000,-16.9,-5.48400109919651,11.320998900803488
91036000,-16.92,-5.501093547453361,11.32390645254664
91138000,-16.95,-5.518455369596716,11.336544630403283
91238000,-16.98,-5.536460941540661,11.34853905845934
91338000,-17.0,-5.5635387290670595,11.34146127093294
91442000,-17.03,-5.590567026744741,11.34443297325526
91542000,-17.05,-5.608731591201693,11.346268408798307
91644000,-17.08,-5.62719287745748,11.357807122542518
91745000,-17.1,-5.64643333122968,11.35856666877032
91852000,-17.12,-5.6773203601302376,11.347679639869762
91952000,-17.15,-5.705199631774648,11.34980036822535
92052000,-17.17,-5.7254347036514615,11.349565296348539
92154000,-17.2,-5.7459627999624505,11.359037200037548
92255000,-17.23,-5.767764513834015,11.367235486165985
92356000,-17.25,-5.80014647793309,11.35485352206691
92457000,-17.28,-5.832227960117387,11.352772039882614
92557000,-17.3,-5.865429217035416,11.339570782964584
92659000,-17.33,-5.898158551129825,11.336841448870173
92760000,-17.35,-5.919809042874679,11.335190957125322
92862000,-17.38,-5.941785661140869,11.343214338859129
92962000,-17.4,-5.964387626354219,11.34061237364578
93062000,-17.42,-5.997661096493378,11.327338903506623
93164000,-17.45,-6.030564073556171,11.324435926443828
93265000,-17.48,-6.053918277123864,11.331081722876137
93367000,-17.5,-6.077636015564995,11.327363984435005
93467000,-17.53,-6.1019264526234265,11.333073547376573
93567000,-17.55,-6.137005071587898,11.317994928412103
93669000,-17.58,-6.17161691400938,11.313383085990617
93770000,-17.6,-6.193857606469184,11.311142393530817
93874000,-17.62,-6.2170491944656225,11.307950805534377
93975000,-17.65,-6.2403884594585195,11.31461154054148
94075000,-17.67,-6.272464934128015,11.302535065871986
94177000,-17.7,-6.303764782541723,11.301235217458276
94277000,-17.73,-6.324528855678722,11.310471144321278
94379000,-17.75,-6.345628631751838,11.309371368248161
94480000,-17.78,-6.367431969966678,11.317568030033323
94580000,-17.8,-6.3978269658087825,11.307173034191218
94682000,-17.83,-6.427884689134325,11.307115310865672
94782000,-17.85,-6.448913765358498,11.306086234641503
94884000,-17.88,-6.470281613307639,11.314718386692359
94985000,-17.9,-6.4922717701556545,11.312728229844344
95085000,-17.92,-6.5257189552322075,11.299281044767794
95187000,-17.95,-6.55877185397277,11.296228146027229
95287000,-17.98,-6.580847660809668,11.304152339190333
95389000,-18.0,-6.603306308764394,11.301693691235604
95490000,-18.02,-6.626133728237724,11.298866271762275
95590000,-18.05,-6.657276405412609,11.29772359458739
95692000,-18.08,-6.688171715508451,11.296828284491546
95792000,-18.1,-6.7097153794771955,11.295284620522805
95894000,-18.12,-6.731604130016591,11.293395869983408
95995000,-18.15,-6.753939944146451,11.301060055853547
96097000,-18.18,-6.786123966476672,11.298876033523326
96198000,-18.2,-6.816785054486629,11.288214945513369
96298000,-18.23,-6.839111208273444,11.295888791726556
96400000,-18.25,-6.8617940817605945,11.293205918239405
96500000,-18.27,-6.884923190134415,11.290076809865583
96603000,-18.3,-6.91718960259138,11.28781039740862
96703000,-18.33,-6.948585806670967,11.286414193329032
96803000,-18.35,-6.978323772883712,11.276676227116289
96905000,-18.38,-7.007764535980228,11.27723546401977
97006000,-18.4,-7.028612106915376,11.276387893084623
97108000,-18.43,-7.049818648094254,11.285181351905745
97208000,-18.45,-7.07154391394034,11.283456086059658
97308000,-18.48,-7.102593423790351,11.282406576209649
97410000,-18.5,-7.133207516308488,11.271792483691511
97511000,-18.53,-7.1528738200080095,11.282126179991991
97613000,-18.55,-7.172867180481058,11.282132819518942
97713000,-18.58,-7.193361930777109,11.29163806922289
97813000,-18.6,-7.223269931221955,11.281730068778046
97915000,-18.62,-7.252894707473341,11.272105292526659
98016000,-18.65,-7.273389296151486,11.281610703848513
98118000,-18.68,-7.294198862640434,11.290801137359564
98218000,-18.7,-7.3154078894081165,11.289592110591881
98318000,-18.73,-7.344845289252929,11.290154710747071
98420000,-18.75,-7.373930431793918,11.281069568206082
98521000,-18.78,-7.393078038309354,11.291921961690646
98622000,-18.8,-7.412537606271131,11.29246239372887
98723000,-18.83,-7.432598213189137,11.30240178681086
98823000,-18.85,-7.463349485154771,11.29165051484523
98925000,-18.88,-7.493835131907367,11.29116486809263
99026000,-18.9,-7.5149871905378,11.290012809462198
99128000,-18.93,-7.536425628852896,11.298574371147103
99228000,-18.95,-7.55852411801008,11.296475881989918
99329000,-18.98,-7.59137202492209,11.293627975077909
99431000,-19.0,-7.623682928201351,11.281317071798648
99531000,-19.03,-7.64437774009482,11.29062225990518
99633000,-19.05,-7.665401208064812,11.28959879193519
99733000,-19.08,-7.6868465222333615,11.298153477766636
99834000,-19.1,-7.716514408184554,11.288485591815446
99936000,-19.12,-7.745891874568188,11.279108125431813
100036000,-19.15,-7.7659931369991275,11.28900686300087
100138000,-19.18,-7.786365380861968,11.298634619138031
100238000,-19.2,-7.807312311734834,11.297687688265166
100339000,-19.23,-7.838182900089623,11.296817099910376
100441000,-19.25,-7.868813077720899,11.2861869222791
100541000,-19.28,-7.890488139277583,11.294511860722418
100643000,-19.3,-7.912533577377944,11.292466422622056
100743000,-19.33,-7.934827196954181,11.300172803045816
100845000,-19.35,-7.964512832557417,11.290487167442583
100946000,-19.38,-7.992939971567879,11.29206002843212
101046000,-19.4,-8.012387740045513,11.292612259954485
101148000,-19.43,-8.032112475190445,11.302887524809554
101248000,-19.45,-8.052422756828207,11.302577243171791
101350000,-19.48,-8.083383103505323,11.301616896494677
101451000,-19.5,-8.11394591311967,11.29105408688033
101551000,-19.53,-8.145862889755694,11.289137110244306
101653000,-19.55,-8.177395126380663,11.277604873619337
101753000,-19.58,-8.19835066361992,11.286649336380078
101855000,-19.6,-8.219673708213852,11.285326291786149
101956000,-19.62,-8.241464890315092,11.283535109684909
102056000,-19.65,-8.272873696419516,11.282126303580482
102158000,-19.68,-8.303901752037692,11.281098247962307
102258000,-19.7,-8.3246116324711,11.280388367528898
102360000,-19.73,-8.345634950116747,11.289365049883253
102461000,-19.75,-8.36709759161936,11.287902408380639
102561000,-19.78,-8.397147876514447,11.287852123485553
102663000,-19.8,-8.426866820107872,11.278133179892128
102763000,-19.83,-8.446545864821877,11.288454135178121
102865000,-19.85,-8.466541164613767,11.288458835386233
102966000,-19.88,-8.487045613726877,11.29795438627312
103066000,-19.9,-8.516999304728726,11.288000695271272
103168000,-19.93,-8.546729777961483,11.288270222038516
103268000,-19.95,-8.568255669991032,11.286744330008966
103370000,-19.98,-8.590136892250495,11.294863107749505
103471000,-20.0,-8.612485322639609,11.29251467736039
103571000,-20.0,-8.643642945229582,11.261357054770418
103673000,-20.0,-8.674428910983591,11.230571089016408
103773000,-20.0,-8.69503073592809,11.20996926407191
103880000,-20.0,-8.716784287142922,11.188215712857078
103980000,-20.0,-8.738733235303542,11.166266764696458
104080000,-20.0,-8.769873192536624,11.135126807463376
104182000,-20.0,-8.800036476875228,11.104963523124772
104282000,-20.0,-8.819737904575366,11.085262095424634
104384000,-20.0,-8.839758847803504,11.065241152196496
104485000,-20.0,-8.860536252130466,11.044463747869534
104585000,-20.0,-8.889075413951993,11.015924586048007
104687000,-20.0,-8.917213987986987,10.987786012013013
104787000,-20.0,-8.936232341252342,10.968767658747657
