,TimeUS,timestamp,ThI,ABst,ThO,ThH,DAlt,Alt,BAlt,DSAlt,SAlt,TAlt,DCRt,CRt,terrain_z,sub_z,rf
129,35234234,1686415204.180639,0.0,0.0,0.25,0.5,0.0,-6.915353775024414,-6.903690338134766,0.0,0.0,0.0,0,-61,,,
130,35334194,1686415204.2805989,0.0,0.0,0.25,0.5,0.0,-6.979285717010498,-6.97203540802002,0.0,0.0,0.0,0,-61,,,
131,35434154,1686415204.3805587,0.0,0.0,0.25,0.5,0.0,-7.04405689239502,-7.019619941711426,0.0,0.0,0.0,0,-61,,,
132,35534114,1686415204.4805188,0.0,0.0,0.25,0.5,0.0,-7.10890531539917,-7.060061454772949,0.0,0.0,0.0,0,-61,,,
133,35634074,1686415204.580479,0.0,0.0,0.25,0.5,0.0,-7.172562599182129,-7.1323747634887695,0.0,0.0,0.0,0,-61,,,
134,35734034,1686415204.680439,0.0,0.0,0.25,0.5,0.0,-7.235247611999512,-7.216343402862549,0.0,0.0,0.0,0,-61,,,
135,35833994,1686415204.7803988,0.0,0.0,0.25,0.5,0.0,-7.298305988311768,-7.250858783721924,0.0,0.0,0.0,0,-62,,,
136,35933954,1686415204.8803587,0.0,0.0,0.25,0.5,0.0,-7.36100435256958,-7.31036901473999,0.0,0.0,0.0,0,-62,,,
137,36033914,1686415204.980319,0.0,0.0,0.25,0.5,0.0,-7.4227471351623535,-7.398856163024902,0.0,0.0,0.0,0,-62,,,
138,36133874,1686415205.0802789,0.0,0.0,0.25,0.5,0.0,-7.48480749130249,-7.453085899353027,0.0,0.0,0.0,0,-62,,,
139,36233834,1686415205.1802387,0.0,0.0,0.25,0.5,0.0,-7.547365665435791,-7.518671035766602,0.0,0.0,0.0,0,-62,,,
140,36333794,1686415205.280199,0.0,0.0,0.25,0.5,0.0,-7.610244750976562,-7.5777716636657715,0.0,0.0,0.0,0,-62,,,
141,36433754,1686415205.380159,0.0,0.0,0.25,0.5,0.0,-7.673283576965332,-7.617766857147217,0.0,0.0,0.0,0,-62,,,
142,36533714,1686415205.4801188,0.0,0.0,0.25,0.5,0.0,-7.735469341278076,-7.704031467437744,0.0,0.0,0.0,0,-62,,,
143,36633674,1686415205.5800788,0.0,0.0,0.25,0.5,0.0,-7.7975172996521,-7.752649307250977,0.0,0.0,0.0,0,-62,,,
144,36733634,1686415205.6800387,0.0,0.0,0.25,0.5,0.0,-7.859457015991211,-7.833808422088623,0.0,0.0,0.0,0,-62,,,
145,36833594,1686415205.779999,0.0,0.0,0.25,0.5,0.0,-7.921792984008789,-7.885812282562256,0.0,0.0,0.0,0,-62,,,
146,36933554,1686415205.8799589,0.0,0.0,0.25,0.5,0.0,-7.984415054321289,-7.928372859954834,0.0,0.0,0.0,0,-62,,,
147,37033514,1686415205.9799187,0.0,0.0,0.25,0.5,0.0,-8.046239852905273,-8.005905151367188,0.0,0.0,0.0,0,-62,,,
148,37133474,1686415206.079879,0.0,0.0,0.25,0.5,0.0,-8.10716724395752,-8.046985626220703,0.0,0.0,0.0,0,-62,,,
149,37234267,1686415206.180672,0.0,0.0,0.25,0.5,0.0,-8.168696403503418,-8.112350463867188,0.0,0.0,0.0,0,-62,,,
150,37334227,1686415206.280632,0.0,0.0,0.25,0.5,0.0,-8.228606224060059,-8.184270858764648,0.0,0.0,0.0,0,-61,,,
151,37434187,1686415206.3805919,0.0,0.0,0.25,0.5,0.0,-8.288640975952148,-8.2640380859375,0.0,0.0,0.0,0,-61,,,
152,37534147,1686415206.480552,0.0,0.0,0.25,0.5,0.0,-8.349798202514648,-8.300142288208008,0.0,0.0,0.0,0,-61,,,
153,37634107,1686415206.580512,0.0,0.0,0.25,0.5,0.0,-8.41085147857666,-8.387861251831055,0.0,0.0,0.0,0,-61,,,
154,37734067,1686415206.680472,0.0,0.0,0.25,0.5,0.0,-8.47269058227539,-8.439817428588867,0.0,0.0,0.0,0,-61,,,
155,37834027,1686415206.780432,0.0,0.0,0.25,0.5,0.0,-8.534989356994629,-8.51388168334961,0.0,0.0,0.0,0,-61,,,
156,37933987,1686415206.8803918,0.0,0.0,0.25,0.5,0.0,-8.59802532196045,-8.57596492767334,0.0,0.0,0.0,0,-61,,,
157,38033947,1686415206.980352,0.0,0.0,0.25,0.5,0.0,-8.66171932220459,-8.610833168029785,0.0,0.0,0.0,0,-62,,,
158,38133907,1686415207.080312,0.0,0.0,0.25,0.5,0.0,-8.724597930908203,-8.690075874328613,0.0,0.0,0.0,0,-62,,,
159,38233867,1686415207.1802719,0.0,0.0,0.25,0.5,0.0,-8.787278175354004,-8.74586009979248,0.0,0.0,0.0,0,-62,,,
160,38333827,1686415207.280232,0.0,0.0,0.25,0.5,0.0,-8.849749565124512,-8.807852745056152,0.0,0.0,0.0,0,-62,,,
161,38433787,1686415207.380192,0.0,0.0,0.25,0.5,0.0,-8.911969184875488,-8.883623123168945,0.0,0.0,0.0,0,-62,,,
162,38533747,1686415207.480152,0.0,0.0,0.25,0.5,0.0,-8.97463607788086,-8.941777229309082,0.0,0.0,0.0,0,-62,,,
163,38633707,1686415207.580112,0.0,0.0,0.25,0.5,0.0,-9.03759479522705,-9.01215934753418,0.0,0.0,0.0,0,-62,,,
164,38733667,1686415207.6800718,0.0,0.0,0.25,0.5,0.0,-9.10105037689209,-9.063616752624512,0.0,0.0,0.0,0,-62,,,
165,38833627,1686415207.780032,0.0,0.0,0.25,0.5,0.0,-9.164438247680664,-9.098959922790527,0.0,0.0,0.0,0,-62,,,
166,38933587,1686415207.879992,0.0,0.0,0.25,0.5,0.0,-9.226346015930176,-9.17986011505127,0.0,0.0,0.0,0,-62,,,
167,39033547,1686415207.9799519,0.0,0.0,0.25,0.5,0.0,-9.28768825531006,-9.256271362304688,0.0,0.0,0.0,0,-62,,,
168,39133507,1686415208.079912,0.0,0.0,0.25,0.5,0.0,-9.349575996398926,-9.30838680267334,0.0,0.0,0.0,0,-62,,,
169,39234300,1686415208.1807048,0.0,0.0,0.25,0.5,0.0,-9.412131309509276,-9.378470420837402,0.0,0.0,0.0,0,-62,,,
170,39334260,1686415208.2806647,0.0,0.0,0.25,0.5,0.0,-9.47450828552246,-9.443958282470703,0.0,0.0,0.0,0,-62,,,
171,39434220,1686415208.380625,0.0,0.0,0.25,0.5,0.0,-9.537357330322266,-9.489882469177246,0.0,0.0,0.0,0,-62,,,
172,39534180,1686415208.4805849,0.0,0.0,0.25,0.5,0.0,-9.59980297088623,-9.54252815246582,0.0,0.0,0.0,0,-62,,,
173,39634140,1686415208.5805447,0.0,0.0,0.25,0.5,0.0,-9.661273002624512,-9.610942840576172,0.0,0.0,0.0,0,-62,,,
174,39734100,1686415208.680505,0.0,0.0,0.25,0.5,0.0,-9.722227096557615,-9.677095413208008,0.0,0.0,0.0,0,-62,,,
