,TimeUS,timestamp,ThI,ABst,ThO,ThH,DAlt,Alt,BAlt,DSAlt,SAlt,TAlt,DCRt,CRt,terrain_z,sub_z,rf
485,56236663,1685893267.179576,3.1912105083465576,0.0,1.0,0.5,-5.209485054016113,-5.7572922706604,-5.710739135742188,9.72,9.04,0.0,242,125,-16.0,-6.840405753879194,9.064594246120803
486,56304000,1685893267.179576,3.1912105083465576,0.0,1.0,0.5,-5.209485054016113,-5.7572922706604,-5.710739135742188,9.72,9.04,0.0,242,125,-16.0,-6.737726961457082,9.167273038542918
487,56336623,1685893267.279536,3.051734447479248,0.0,1.0,0.5,-5.101477146148682,-5.631903648376465,-5.761544227600098,9.72,9.14,0.0,235,125,-16.0,-6.737726961457082,9.167273038542918
488,56406000,1685893267.279536,3.051734447479248,0.0,1.0,0.5,-5.101477146148682,-5.631903648376465,-5.761544227600098,9.72,9.14,0.0,235,125,-16.0,-6.633470609834908,9.27152939016509
489,56436583,1685893267.379496,2.8728599548339844,0.0,1.0,0.5,-4.998029708862305,-5.507009029388428,-5.357882022857666,9.72,9.25,0.0,227,125,-16.0,-6.633470609834908,9.27152939016509
490,56506000,1685893267.379496,2.8728599548339844,0.0,1.0,0.5,-4.998029708862305,-5.507009029388428,-5.357882022857666,9.72,9.25,0.0,227,125,-16.0,-6.527444696717111,9.377555303282888
491,56536543,1685893267.479456,2.649223804473877,0.0,1.0,0.5,-4.899384498596191,-5.372673988342285,-5.54710054397583,9.72,9.35,0.0,216,126,-16.0,-6.527444696717111,9.377555303282888
492,56606000,1685893267.479456,2.649223804473877,0.0,1.0,0.5,-4.899384498596191,-5.372673988342285,-5.54710054397583,9.72,9.35,0.0,216,126,-16.0,-6.37982393125936,9.52517606874064
493,56636503,1685893267.579416,2.3780665397644043,0.0,1.0,0.5,-4.805783271789551,-5.241896152496338,-5.398868560791016,9.72,9.5,0.0,205,126,-16.0,-6.37982393125936,9.52517606874064
494,56708000,1685893267.579416,2.3780665397644043,0.0,1.0,0.5,-4.805783271789551,-5.241896152496338,-5.398868560791016,9.72,9.5,0.0,205,126,-16.0,-6.232966602953137,9.672033397046862
495,56736463,1685893267.679376,2.106470823287964,0.0,1.0,0.5,-4.717502117156982,-5.116584777832031,-5.261610984802246,9.72,9.66,0.0,192,126,-16.0,-6.232966602953137,9.672033397046862
496,56808000,1685893267.679376,2.106470823287964,0.0,1.0,0.5,-4.717502117156982,-5.116584777832031,-5.261610984802246,9.72,9.66,0.0,192,126,-16.0,-6.125576843654694,9.779423156345304
497,56836423,1685893267.779336,1.8135677576065063,0.0,1.0,0.5,-4.63495683670044,-4.995114326477051,-4.963305950164795,9.72,9.75,0.0,179,126,-16.0,-6.125576843654694,9.779423156345304
498,56910000,1685893267.779336,1.8135677576065063,0.0,1.0,0.5,-4.63495683670044,-4.995114326477051,-4.963305950164795,9.72,9.75,0.0,179,126,-16.0,-6.016417808517933,9.888582191482069
499,56936383,1685893267.879296,1.461259365081787,0.0,1.0,0.5,-4.558708190917969,-4.869668006896973,-4.827208995819092,9.72,9.87,0.0,162,126,-16.0,-6.016417808517933,9.888582191482069
500,57011000,1685893267.879296,1.461259365081787,0.0,1.0,0.5,-4.558708190917969,-4.869668006896973,-4.827208995819092,9.72,9.87,0.0,162,126,-16.0,-5.905637498513955,9.999362501486043
501,57036343,1685893267.979256,0.9823428988456726,0.0,0.9997732639312744,0.5,-4.489376544952393,-4.737463474273682,-4.722014427185059,9.72,9.97,0.0,139,126,-16.0,-5.905637498513955,9.999362501486043
502,57112000,1685893267.979256,0.9823428988456726,0.0,0.9997732639312744,0.5,-4.489376544952393,-4.737463474273682,-4.722014427185059,9.72,9.97,0.0,139,126,-16.0,-5.749106356079508,10.155893643920493
503,57137136,1685893268.080049,0.8045786619186401,0.0,0.9041000008583068,0.5,-4.427231788635254,-4.6040520668029785,-4.70471715927124,9.72,10.13,0.0,110,116,-16.0,-5.749106356079508,10.155893643920493
504,57213000,1685893268.080049,0.8045786619186401,0.0,0.9041000008583068,0.5,-4.427231788635254,-4.6040520668029785,-4.70471715927124,9.72,10.13,0.0,110,116,-16.0,-5.59847368032074,10.30652631967926
505,57237096,1685893268.1800091,0.7053074836730957,0.0,0.7894236445426941,0.5,-4.373921871185303,-4.490931510925293,-4.500252723693848,9.72,10.29,0.0,84,97,-16.0,-5.59847368032074,10.30652631967926
506,57313000,1685893268.1800091,0.7053074836730957,0.0,0.7894236445426941,0.5,-4.373921871185303,-4.490931510925293,-4.500252723693848,9.72,10.29,0.0,84,97,-16.0,-5.490256545894334,10.414743454105666
507,57337056,1685893268.2799687,0.5976282358169556,0.0,0.6783459782600403,0.5,-4.329444885253906,-4.399195194244385,-4.687094211578369,9.72,10.39,0.0,60,76,-16.0,-5.490256545894334,10.414743454105666
508,57415000,1685893268.2799687,0.5976282358169556,0.0,0.6783459782600403,0.5,-4.329444885253906,-4.399195194244385,-4.687094211578369,9.72,10.39,0.0,60,76,-16.0,-5.380410836893202,10.524589163106798
509,57437016,1685893268.379929,0.4987899363040924,0.0,0.566521942615509,0.5,-4.29426383972168,-4.336719036102295,-4.50255012512207,9.72,10.5,0.0,43,57,-16.0,-5.380410836893202,10.524589163106798
510,57515000,1685893268.379929,0.4987899363040924,0.0,0.566521942615509,0.5,-4.29426383972168,-4.336719036102295,-4.50255012512207,9.72,10.5,0.0,43,57,-16.0,-5.2688115614151645,10.636188438584837
511,57536976,1685893268.4798892,0.3754057288169861,0.0,0.4624298214912414,0.5,-4.268604278564453,-4.298457622528076,-4.453349113464356,9.72,10.62,0.0,29,43,-16.0,-5.2688115614151645,10.636188438584837
512,57618000,1685893268.4798892,0.3754057288169861,0.0,0.4624298214912414,0.5,-4.268604278564453,-4.298457622528076,-4.453349113464356,9.72,10.62,0.0,29,43,-16.0,-5.111387272253839,10.79361272774616
513,57636936,1685893268.579849,0.3426294922828674,0.0,0.3670890927314758,0.5,-4.252567291259766,-4.275195598602295,-4.250086784362793,9.72,10.77,0.0,18,31,-16.0,-5.111387272253839,10.79361272774616
514,57719000,1685893268.579849,0.3426294922828674,0.0,0.3670890927314758,0.5,-4.252567291259766,-4.275195598602295,-4.250086784362793,9.72,10.77,0.0,18,31,-16.0,-4.957243057783599,10.9477569422164
515,57736896,1685893268.679809,0.3209974467754364,0.0,0.3349933326244354,0.5,-4.246225357055664,-4.26061487197876,-4.362752914428711,9.72,10.92,0.0,5,19,-16.0,-4.957243057783599,10.9477569422164
516,57819000,1685893268.679809,0.3209974467754364,0.0,0.3349933326244354,0.5,-4.246225357055664,-4.26061487197876,-4.362752914428711,9.72,10.92,0.0,5,19,-16.0,-4.794573605206727,11.110426394793272
517,57836856,1685893268.7797687,0.3225867748260498,0.0,0.3117528259754181,0.5,-4.24971342086792,-4.25654935836792,-4.37143087387085,9.72,11.09,0.0,-6,6,-16.0,-4.794573605206727,11.110426394793272
518,57921000,1685893268.7797687,0.3225867748260498,0.0,0.3117528259754181,0.5,-4.24971342086792,-4.25654935836792,-4.37143087387085,9.72,11.09,0.0,-6,6,-16.0,-4.635926976712082,11.269073023287918
519,57936816,1685893268.879729,0.338296502828598,0.0,0.3154299855232239,0.5,-4.263223648071289,-4.268651962280273,-4.146697044372559,9.72,11.24,0.0,-16,-7,-16.0,-4.635926976712082,11.269073023287918
520,58021000,1685893268.879729,0.338296502828598,0.0,0.3154299855232239,0.5,-4.263223648071289,-4.268651962280273,-4.146697044372559,9.72,11.24,0.0,-16,-7,-16.0,-4.549625291539239,11.35537470846076
521,58036776,1685893268.9796891,0.2974249720573425,0.0,0.3070196211338043,0.5,-4.287002086639404,-4.286047458648682,-4.421362400054932,9.72,11.33,0.0,-29,-19,-16.0,-4.549625291539239,11.35537470846076
522,58123000,1685893268.9796891,0.2974249720573425,0.0,0.3070196211338043,0.5,-4.287002086639404,-4.286047458648682,-4.421362400054932,9.72,11.33,0.0,-29,-19,-16.0,-4.461886941579548,11.443113058420453
523,58136736,1685893269.0796487,0.2902671694755554,0.0,0.2856535911560058,0.5,-4.321123123168945,-4.318193435668945,-4.42338228225708,9.72,11.42,0.0,-40,-31,-16.0,-4.461886941579548,11.443113058420453
524,58223000,1685893269.0796487,0.2902671694755554,0.0,0.2856535911560058,0.5,-4.321123123168945,-4.318193435668945,-4.42338228225708,9.72,11.42,0.0,-40,-31,-16.0,-4.378693483908816,11.526306516091184
525,58236696,1685893269.179609,0.2797686755657196,0.0,0.2745702862739563,0.5,-4.365089416503906,-4.366173267364502,-4.1925787925720215,9.72,11.5,0.0,-48,-41,-16.0,-4.378693483908816,11.526306516091184
526,58323000,1685893269.179609,0.2797686755657196,0.0,0.2745702862739563,0.5,-4.365089416503906,-4.366173267364502,-4.1925787925720215,9.72,11.5,0.0,-48,-41,-16.0,-4.328557373397816,11.576442626602184
527,58336656,1685893269.2795691,0.2338016033172607,0.0,0.2534748315811157,0.5,-4.418078899383545,-4.414327621459961,-4.5619730949401855,9.72,11.55,0.0,-58,-49,-16.0,-4.328557373397816,11.576442626602184
528,58425000,1685893269.2795691,0.2338016033172607,0.0,0.2534748315811157,0.5,-4.418078899383545,-4.414327621459961,-4.5619730949401855,9.72,11.55,0.0,-58,-49,-16.0,-4.280850879419352,11.624149120580649
529,58436616,1685893269.379529,0.2256348133087158,0.0,0.2289936244487762,0.5,-4.479188442230225,-4.476069927215576,-4.669579982757568,9.72,11.6,0.0,-65,-57,-16.0,-4.280850879419352,11.624149120580649
530,58526000,1685893269.379529,0.2256348133087158,0.0,0.2289936244487762,0.5,-4.479188442230225,-4.476069927215576,-4.669579982757568,9.72,11.6,0.0,-65,-57,-16.0,-4.27262799633574,11.63237200366426
531,58536576,1685893269.479489,0.2291021943092346,0.0,0.219605877995491,0.5,-4.547506332397461,-4.553706645965576,-4.436526775360107,9.72,11.62,0.0,-69,-65,-16.0,-4.27262799633574,11.63237200366426
532,58627000,1685893269.479489,0.2291021943092346,0.0,0.219605877995491,0.5,-4.547506332397461,-4.553706645965576,-4.436526775360107,9.72,11.62,0.0,-69,-65,-16.0,-4.264284074646614,11.640715925353383
533,58636536,1685893269.5794487,0.2031422853469848,0.0,0.2118266373872757,0.5,-4.622173309326172,-4.6310882568359375,-4.4523444175720215,9.72,11.62,0.0,-74,-69,-16.0,-4.264284074646614,11.640715925353383
534,58728000,1685893269.5794487,0.2031422853469848,0.0,0.2118266373872757,0.5,-4.622173309326172,-4.6310882568359375,-4.4523444175720215,9.72,11.62,0.0,-74,-69,-16.0,-4.25851070972782,11.64648929027218
535,58736496,1685893269.679409,0.1658890843391418,0.0,0.1872947067022323,0.5,-4.702368259429932,-4.702109336853027,-4.626789569854736,9.72,11.62,0.0,-82,-73,-16.0,-4.25851070972782,11.64648929027218
536,58828000,1685893269.679409,0.1658890843391418,0.0,0.1872947067022323,0.5,-4.702368259429932,-4.702109336853027,-4.626789569854736,9.72,11.62,0.0,-82,-73,-16.0,-4.283082079355714,11.621917920644284
537,58836456,1685893269.779369,0.1394047141075134,0.0,0.1574247479438781,0.5,-4.787323474884033,-4.775251865386963,-4.589227676391602,9.72,11.6,0.0,-90,-79,-16.0,-4.283082079355714,11.621917920644284
538,58930000,1685893269.779369,0.1394047141075134,0.0,0.1574247479438781,0.5,-4.787323474884033,-4.775251865386963,-4.589227676391602,9.72,11.6,0.0,-90,-79,-16.0,-4.30913955228715,11.59586044771285
539,58936416,1685893269.8793287,0.1078130900859832,0.0,0.1289838850498199,0.5,-4.87633228302002,-4.849719524383545,-4.722664833068848,9.72,11.58,0.0,-98,-85,-16.0,-4.30913955228715,11.59586044771285
540,59030000,1685893269.8793287,0.1078130900859832,0.0,0.1289838850498199,0.5,-4.87633228302002,-4.849719524383545,-4.722664833068848,9.72,11.58,0.0,-98,-85,-16.0,-4.348317022640599,11.5566829773594
541,59036376,1685893269.979289,0.0815629661083221,0.0,0.0998115837574005,0.5,-4.968746662139893,-4.928954124450684,-5.006207942962647,9.72,11.54,0.0,-105,-92,-16.0,-4.348317022640599,11.5566829773594
542,59132000,1685893269.979289,0.0815629661083221,0.0,0.0998115837574005,0.5,-4.968746662139893,-4.928954124450684,-5.006207942962647,9.72,11.54,0.0,-105,-92,-16.0,-4.388054767914359,11.51694523208564
543,59136336,1685893270.0792491,0.0816353857517242,0.0,0.0828020274639129,0.5,-5.063977718353272,-5.022181510925293,-4.873514652252197,9.72,11.49,0.0,-109,-99,-16.0,-4.388054767914359,11.51694523208564
544,59232000,1685893270.0792491,0.0816353857517242,0.0,0.0828020274639129,0.5,-5.063977718353272,-5.022181510925293,-4.873514652252197,9.72,11.49,0.0,-109,-99,-16.0,-4.431121817745009,11.47387818225499
545,59237129,1685893270.180042,0.0678518712520599,0.0,0.0752924233675003,0.5,-5.162291049957275,-5.120316028594971,-4.928396701812744,9.72,11.49,0.0,-111,-102,-16.0,-4.431121817745009,11.47387818225499
546,59333000,1685893270.180042,0.0678518712520599,0.0,0.0752924233675003,0.5,-5.162291049957275,-5.120316028594971,-4.928396701812744,9.72,11.49,0.0,-111,-102,-16.0,-4.52222635086921,11.382773649130788
547,59337089,1685893270.280002,0.0525649785995483,0.0,0.0634246841073036,0.5,-5.261562347412109,-5.215568065643311,-5.163830280303955,9.72,11.45,0.0,-113,-104,-16.0,-4.52222635086921,11.382773649130788
548,59435000,1685893270.280002,0.0525649785995483,0.0,0.0634246841073036,0.5,-5.261562347412109,-5.215568065643311,-5.163830280303955,9.72,11.45,0.0,-113,-104,-16.0,-4.6123433556546924,11.292656644345309
549,59437049,1685893270.379962,0.0474465191364288,0.0,0.0530510172247886,0.5,-5.362164497375488,-5.314689636230469,-5.459262371063232,9.72,11.37,0.0,-115,-107,-16.0,-4.6123433556546924,11.292656644345309
550,59535000,1685893270.379962,0.0474465191364288,0.0,0.0530510172247886,0.5,-5.362164497375488,-5.314689636230469,-5.459262371063232,9.72,11.37,0.0,-115,-107,-16.0,-4.673079425419744,11.231920574580256
551,59537009,1685893270.479922,0.0654569864273071,0.0,0.0544488914310932,0.5,-5.463665962219238,-5.426052093505859,-5.402191638946533,9.72,11.27,0.0,-113,-109,-16.0,-4.673079425419744,11.231920574580256
552,59636969,1685893270.579882,0.0777970552444458,0.0,0.0688858181238174,0.5,-5.565617561340332,-5.542134761810303,-5.56593656539917,9.72,11.21,0.0,-109,-108,-16.0,-4.673079425419744,11.231920574580256
553,59637000,1685893270.579882,0.0777970552444458,0.0,0.0688858181238174,0.5,-5.565617561340332,-5.542134761810303,-5.56593656539917,9.72,11.21,0.0,-109,-108,-16.0,-4.734760835678741,11.170239164321258
554,59736929,1685893270.679842,0.0947449505329132,0.0,0.0843523815274238,0.5,-5.667606353759766,-5.65741491317749,-5.5525994300842285,9.72,11.16,0.0,-104,-105,-16.0,-4.734760835678741,11.170239164321258
555,59737000,1685893270.679842,0.0947449505329132,0.0,0.0843523815274238,0.5,-5.667606353759766,-5.65741491317749,-5.5525994300842285,9.72,11.16,0.0,-104,-105,-16.0,-4.798552380471064,11.106447619528936
556,59836889,1685893270.779802,0.1010944545269012,0.0,0.0983543917536735,0.5,-5.769293785095215,-5.766745567321777,-5.570249557495117,9.72,11.08,0.0,-102,-102,-16.0,-4.798552380471064,11.106447619528936
557,59837000,1685893270.779802,0.1010944545269012,0.0,0.0983543917536735,0.5,-5.769293785095215,-5.766745567321777,-5.570249557495117,9.72,11.08,0.0,-102,-102,-16.0,-4.898561514820057,11.006438485179943
558,59936849,1685893270.879762,0.0927914083003997,0.0,0.1016867533326149,0.5,-5.870361328125,-5.865283489227295,-5.868281841278076,9.72,10.99,0.0,-102,-99,-16.0,-4.898561514820057,11.006438485179943
559,59939000,1685893270.879762,0.0927914083003997,0.0,0.1016867533326149,0.5,-5.870361328125,-5.865283489227295,-5.868281841278076,9.72,10.99,0.0,-102,-99,-16.0,-4.998615108528488,10.906384891471513
560,60036809,1685893270.979722,0.0975809097290039,0.0,0.1002336665987968,0.5,-5.97048282623291,-5.962533950805664,-6.1197662353515625,9.72,10.88,0.0,-101,-99,-16.0,-4.998615108528488,10.906384891471513
561,60040000,1685893270.979722,0.0975809097290039,0.0,0.1002336665987968,0.5,-5.97048282623291,-5.962533950805664,-6.1197662353515625,9.72,10.88,0.0,-101,-99,-16.0,-5.078955384316939,10.82604461568306
562,60136769,1685893271.079682,0.1255493760108947,0.0,0.1127560809254646,0.5,-6.069316387176514,-6.071067810058594,-6.261144161224365,9.72,10.8,0.0,-97,-98,-16.0,-5.078955384316939,10.82604461568306
563,60142000,1685893271.079682,0.1255493760108947,0.0,0.1127560809254646,0.5,-6.069316387176514,-6.071067810058594,-6.261144161224365,9.72,10.8,0.0,-97,-98,-16.0,-5.160397925546416,10.744602074453583
564,60236729,1685893271.179642,0.1669005751609802,0.0,0.141958400607109,0.5,-6.166543006896973,-6.187426090240479,-6.017947196960449,9.72,10.72,0.0,-90,-96,-16.0,-5.160397925546416,10.744602074453583
565,60242000,1685893271.179642,0.1669005751609802,0.0,0.141958400607109,0.5,-6.166543006896973,-6.187426090240479,-6.017947196960449,9.72,10.72,0.0,-90,-96,-16.0,-5.244850166612995,10.660149833387004
566,60336689,1685893271.279602,0.1780042946338653,0.0,0.1704261302947998,0.5,-6.2618727684021,-6.291635990142822,-6.3813018798828125,9.72,10.64,0.0,-85,-90,-16.0,-5.244850166612995,10.660149833387004
567,60342000,1685893271.279602,0.1780042946338653,0.0,0.1704261302947998,0.5,-6.2618727684021,-6.291635990142822,-6.3813018798828125,9.72,10.64,0.0,-85,-90,-16.0,-5.380528706532697,10.524471293467302
568,60436649,1685893271.379562,0.201353371143341,0.0,0.1897771656513214,0.5,-6.355041980743408,-6.391724586486816,-6.182319164276123,9.72,10.5,0.0,-81,-86,-16.0,-5.380528706532697,10.524471293467302
569,60444000,1685893271.379562,0.201353371143341,0.0,0.1897771656513214,0.5,-6.355041980743408,-6.391724586486816,-6.182319164276123,9.72,10.5,0.0,-81,-86,-16.0,-5.515009141435861,10.389990858564138
570,60536609,1685893271.479522,0.1988196074962616,0.0,0.2039578408002853,0.5,-6.445709705352783,-6.478634357452393,-6.499659538269043,9.72,10.37,0.0,-79,-81,-16.0,-5.515009141435861,10.389990858564138
571,60544000,1685893271.479522,0.1988196074962616,0.0,0.2039578408002853,0.5,-6.445709705352783,-6.478634357452393,-6.499659538269043,9.72,10.37,0.0,-79,-81,-16.0,-5.60785483723065,10.297145162769349
572,60636569,1685893271.579482,0.21273934841156,0.0,0.210429698228836,0.5,-6.533477306365967,-6.562073707580566,-6.693066596984863,9.72,10.27,0.0,-77,-78,-16.0,-5.60785483723065,10.297145162769349
573,60646000,1685893271.579482,0.21273934841156,0.0,0.210429698228836,0.5,-6.533477306365967,-6.562073707580566,-6.693066596984863,9.72,10.27,0.0,-77,-78,-16.0,-5.702228226103893,10.202771773896108
574,60736529,1685893271.679442,0.2495266795158386,0.0,0.2305255085229873,0.5,-6.617942333221436,-6.650751113891602,-6.427969455718994,9.72,10.18,0.0,-72,-76,-16.0,-5.702228226103893,10.202771773896108
575,60747000,1685893271.679442,0.2495266795158386,0.0,0.2305255085229873,0.5,-6.617942333221436,-6.650751113891602,-6.427969455718994,9.72,10.18,0.0,-72,-76,-16.0,-5.797413395962813,10.107586604037186
576,60836489,1685893271.779402,0.2483573853969574,0.0,0.2501536309719085,0.5,-6.698731899261475,-6.727392196655273,-6.703897476196289,9.72,10.08,0.0,-70,-72,-16.0,-5.797413395962813,10.107586604037186
577,60847000,1685893271.779402,0.2483573853969574,0.0,0.2501536309719085,0.5,-6.698731899261475,-6.727392196655273,-6.703897476196289,9.72,10.08,0.0,-70,-72,-16.0,-5.921043317035882,9.983956682964118
578,60936449,1685893271.879362,0.2611343264579773,0.0,0.2600704133510589,0.5,-6.775467395782471,-6.798293113708496,-6.84876823425293,9.72,9.96,0.0,-67,-69,-16.0,-5.921043317035882,9.983956682964118
579,60949000,1685893271.879362,0.2611343264579773,0.0,0.2600704133510589,0.5,-6.775467395782471,-6.798293113708496,-6.84876823425293,9.72,9.96,0.0,-67,-69,-16.0,-6.044072933884029,9.860927066115972
580,61036409,1685893271.979322,0.2953221797943115,0.0,0.2801451086997986,0.5,-6.8476996421813965,-6.870414733886719,-6.808743000030518,9.72,9.84,0.0,-63,-66,-16.0,-6.044072933884029,9.860927066115972
581,61049000,1685893271.979322,0.2953221797943115,0.0,0.2801451086997986,0.5,-6.8476996421813965,-6.870414733886719,-6.808743000030518,9.72,9.84,0.0,-63,-66,-16.0,-6.134760399501606,9.770239600498394
582,61136369,1685893272.079282,0.3260489702224731,0.0,0.3108980655670166,0.5,-6.914864540100098,-6.937736511230469,-6.958113193511963,9.72,9.75,0.0,-57,-61,-16.0,-6.134760399501606,9.770239600498394
583,61151000,1685893272.079282,0.3260489702224731,0.0,0.3108980655670166,0.5,-6.914864540100098,-6.937736511230469,-6.958113193511963,9.72,9.75,0.0,-57,-61,-16.0,-6.227063275323257,9.677936724676742
584,61236329,1685893272.179242,0.3672077655792236,0.0,0.3442820012569427,0.5,-6.976327896118164,-7.001296043395996,-6.809556007385254,9.72,9.66,0.0,-50,-56,-16.0,-6.227063275323257,9.677936724676742
585,61252000,1685893272.179242,0.3672077655792236,0.0,0.3442820012569427,0.5,-6.976327896118164,-7.001296043395996,-6.809556007385254,9.72,9.66,0.0,-50,-56,-16.0,-6.3194546829575895,9.58554531704241
586,61337122,1685893272.280035,0.383446455001831,0.0,0.3779042661190033,0.5,-7.031947135925293,-7.051686763763428,-6.904344081878662,9.72,9.56,0.0,-45,-49,-16.0,-6.3194546829575895,9.58554531704241
587,61352000,1685893272.280035,0.383446455001831,0.0,0.3779042661190033,0.5,-7.031947135925293,-7.051686763763428,-6.904344081878662,9.72,9.56,0.0,-45,-49,-16.0,-6.431731270399187,9.473268729600813
588,61437082,1685893272.379995,0.3887776732444763,0.0,0.3913689255714416,0.5,-7.080397129058838,-7.090116500854492,-6.991046905517578,9.72,9.45,0.0,-42,-43,-16.0,-6.431731270399187,9.473268729600813
589,61454000,1685893272.379995,0.3887776732444763,0.0,0.3913689255714416,0.5,-7.080397129058838,-7.090116500854492,-6.991046905517578,9.72,9.45,0.0,-42,-43,-16.0,-6.542247039231159,9.36275296076884
590,61537042,1685893272.4799547,0.4103043377399444,0.0,0.4050190448760986,0.5,-7.121843338012695,-7.122165203094482,-7.173972606658936,9.72,9.34,0.0,-37,-39,-16.0,-6.542247039231159,9.36275296076884
591,61554000,1685893272.4799547,0.4103043377399444,0.0,0.4050190448760986,0.5,-7.121843338012695,-7.122165203094482,-7.173972606658936,9.72,9.34,0.0,-37,-39,-16.0,-6.610227337305238,9.29477266269476
592,61637002,1685893272.579915,0.4649125933647156,0.0,0.4341341853141784,0.5,-7.156024932861328,-7.154679298400879,-7.137465953826904,9.72,9.27,0.0,-30,-35,-16.0,-6.610227337305238,9.29477266269476
593,61656000,1685893272.579915,0.4649125933647156,0.0,0.4341341853141784,0.5,-7.156024932861328,-7.154679298400879,-7.137465953826904,9.72,9.27,0.0,-30,-35,-16.0,-6.679288049528388,9.225711950471611
594,61736962,1685893272.6798751,0.568452000617981,0.0,0.5023738741874695,0.5,-7.182817459106445,-7.186351776123047,-7.235573291778564,9.72,9.21,0.0,-22,-30,-16.0,-6.679288049528388,9.225711950471611
595,61756000,1685893272.6798751,0.568452000617981,0.0,0.5023738741874695,0.5,-7.182817459106445,-7.186351776123047,-7.235573291778564,9.72,9.21,0.0,-22,-30,-16.0,-6.748797242112072,9.156202757887929
596,61836922,1685893272.7798347,0.6873199343681335,0.0,0.6146368384361267,0.5,-7.202250957489014,-7.217063903808594,-7.194243431091309,9.72,9.13,0.0,-11,-25,-16.0,-6.748797242112072,9.156202757887929
597,61857000,1685893272.7798347,0.6873199343681335,0.0,0.6146368384361267,0.5,-7.202250957489014,-7.217063903808594,-7.194243431091309,9.72,9.13,0.0,-11,-25,-16.0,-6.8364243827087625,9.068575617291236
598,61936882,1685893272.879795,0.6698570251464844,0.0,0.6671507358551025,0.5,-7.21441650390625,-7.240118026733398,-7.053336143493652,9.72,9.04,0.0,0,-15,-16.0,-6.8364243827087625,9.068575617291236
599,61959000,1685893272.879795,0.6698570251464844,0.0,0.6671507358551025,0.5,-7.21441650390625,-7.240118026733398,-7.053336143493652,9.72,9.04,0.0,0,-15,-16.0,-6.921881779915648,8.983118220084352
600,62036842,1685893272.9797552,0.6254132986068726,0.0,0.661594808101654,0.5,-7.219386577606201,-7.244575500488281,-7.020410537719727,9.72,8.96,0.0,6,-3,-16.0,-6.921881779915648,8.983118220084352
601,62059000,1685893272.9797552,0.6254132986068726,0.0,0.661594808101654,0.5,-7.219386577606201,-7.244575500488281,-7.020410537719727,9.72,8.96,0.0,6,-3,-16.0,-6.969070922084626,8.935929077915373
602,62136802,1685893273.079715,0.5870064496994019,0.0,0.6288634538650513,0.5,-7.21723747253418,-7.228461742401123,-7.269933700561523,9.72,8.91,0.0,9,6,-16.0,-6.969070922084626,8.935929077915373
603,62161000,1685893273.079715,0.5870064496994019,0.0,0.6288634538650513,0.5,-7.21723747253418,-7.228461742401123,-7.269933700561523,9.72,8.91,0.0,9,6,-16.0,-7.017039938885765,8.887960061114233
604,62236762,1685893273.179675,0.5887253284454346,0.0,0.6007240414619446,0.5,-7.208112716674805,-7.207462787628174,-6.999122142791748,9.72,8.870000000000001,0.0,12,11,-16.0,-7.017039938885765,8.887960061114233
605,62262000,1685893273.179675,0.5887253284454346,0.0,0.6007240414619446,0.5,-7.208112716674805,-7.207462787628174,-6.999122142791748,9.72,8.870000000000001,0.0,12,11,-16.0,-7.063763285850187,8.841236714149813
606,62336722,1685893273.2796347,0.598312497138977,0.0,0.6075892448425293,0.5,-7.192265510559082,-7.180017948150635,-7.051517009735107,9.72,8.83,0.0,15,15,-16.0,-7.063763285850187,8.841236714149813
607,62363000,1685893273.2796347,0.598312497138977,0.0,0.6075892448425293,0.5,-7.192265510559082,-7.180017948150635,-7.051517009735107,9.72,8.83,0.0,15,15,-16.0,-7.106150150573294,8.798849849426706
608,62436682,1685893273.379595,0.593305766582489,0.0,0.6054351329803467,0.5,-7.169997692108154,-7.145225524902344,-7.173001289367676,9.72,8.77,0.0,17,18,-16.0,-7.106150150573294,8.798849849426706
609,62464000,1685893273.379595,0.593305766582489,0.0,0.6054351329803467,0.5,-7.169997692108154,-7.145225524902344,-7.173001289367676,9.72,8.77,0.0,17,18,-16.02,-7.146551278738912,8.778448721261087
610,62536642,1685893273.4795551,0.6195030212402344,0.0,0.6096205711364746,0.5,-7.141599178314209,-7.110866069793701,-7.071118354797363,9.72,8.75,0.0,22,21,-16.02,-7.146551278738912,8.778448721261087
611,62564000,1685893273.4795551,0.6195030212402344,0.0,0.6096205711364746,0.5,-7.141599178314209,-7.110866069793701,-7.071118354797363,9.72,8.75,0.0,22,21,-16.05,-7.172551696569346,8.782448303430654
612,62636602,1685893273.5795147,0.6543135046958923,0.0,0.6388865113258362,0.5,-7.107389450073242,-7.078531265258789,-7.169500350952148,9.72,8.76,0.0,28,24,-16.05,-7.172551696569346,8.782448303430654
613,62666000,1685893273.5795147,0.6543135046958923,0.0,0.6388865113258362,0.5,-7.107389450073242,-7.078531265258789,-7.169500350952148,9.72,8.76,0.0,28,24,-16.08,-7.198903031200794,8.786096968799203
614,62736562,1685893273.679475,0.6877410411834717,0.0,0.6668540835380554,0.5,-7.067837715148926,-7.048104763031006,-6.825206279754639,9.72,8.76,0.0,36,29,-16.08,-7.198903031200794,8.786096968799203
615,62766000,1685893273.679475,0.6877410411834717,0.0,0.6668540835380554,0.5,-7.067837715148926,-7.048104763031006,-6.825206279754639,9.72,8.76,0.0,36,29,-16.1,-7.223227398581279,8.781772601418721
