TimeUS,terrain_z,sub_z,rf
96235000,-16.0,-5.344897943946034,10.560102056053966
96335000,-16.0,-5.349862189632711,10.555137810367288
96437000,-16.0,-5.354700770675001,10.550299229324997
96538000,-16.0,-5.357166012214693,10.547833987785307
96640000,-16.0,-5.3596712213296485,10.545328778670351
96740000,-16.0,-5.362113780939694,10.542886219060305
96840000,-16.0,-5.364284652905606,10.540715347094393
96942000,-16.0,-5.366640444377147,10.538359555622852
97043000,-16.0,-5.3707167396548385,10.53428326034516
97145000,-16.0,-5.374858939954,10.530141060046
97245000,-16.0,-5.37922024817275,10.52577975182725
97345000,-16.0,-5.386943079061203,10.518056920938795
97447000,-16.0,-5.394510358373595,10.510489641626405
97548000,-16.0,-5.3987184459622135,10.506281554037786
97649000,-16.0,-5.402993932161092,10.502006067838908
97750000,-16.0,-5.407402505662411,10.497597494337588
97850000,-16.0,-5.414128564700926,10.490871435299074
97952000,-16.0,-5.420837872267731,10.484162127732269
98053000,-16.0,-5.425868995055118,10.47913100494488
98155000,-16.0,-5.430977363581196,10.474022636418804
98255000,-16.0,-5.436099637996071,10.468900362003929
98355000,-16.0,-5.442319800036098,10.4626801999639
98457000,-16.0,-5.448352594831487,10.456647405168512
98558000,-16.0,-5.4511069370301,10.453893062969899
98659000,-16.0,-5.4539017836837695,10.45109821631623
98760000,-16.0,-5.456889545064187,10.448110454935813
98862000,-16.02,-5.462652595932545,10.462347404067453
98963000,-16.05,-5.468188723222114,10.486811276777887
99063000,-16.08,-5.472606371643958,10.512393628356039
99165000,-16.1,-5.47708887213084,10.527911127869162
99265000,-16.12,-5.48164505013788,10.54335494986212
99367000,-16.15,-5.487834895097755,10.567165104902243
99468000,-16.17,-5.493710284060919,10.581289715939082
99568000,-16.2,-5.4972143170889805,10.607785682911018
99670000,-16.23,-5.500559376162394,10.634440623837607
99770000,-16.25,-5.501407930950809,10.653592069049191
99872000,-16.27,-5.502271591008571,10.672728408991427
99973000,-16.3,-5.503318097501721,10.70168190249828
100073000,-16.33,-5.506667822205243,10.728332177794755
100175000,-16.35,-5.510130926128952,10.74486907387105
100275000,-16.38,-5.514231332522234,10.770768667477764
100377000,-16.4,-5.518399955060657,10.786600044939341
100478000,-16.42,-5.522962411630455,10.802037588369545
100578000,-16.45,-5.532620290107964,10.822379709892035
100680000,-16.48,-5.542138864564932,10.842861135435067
100781000,-16.5,-5.548308892622154,10.856691107377845
100882000,-16.52,-5.55457691652804,10.870423083471959
100983000,-16.55,-5.561161794544093,10.893838205455907
101083000,-16.58,-5.572388454586184,10.912611545413814
101185000,-16.6,-5.583629056630489,10.921370943369512
101286000,-16.62,-5.592793627680226,10.932206372319774
101388000,-16.65,-5.602097441134219,10.952902558865778
101488000,-16.67,-5.611944426740467,10.963055573259533
101588000,-16.7,-5.629502362375136,10.975497637624864
101690000,-16.73,-5.64694759361726,10.98805240638274
101791000,-16.75,-5.659774333910835,10.995225666089164
101893000,-16.77,-5.672807325994162,11.002192674005837
101993000,-16.8,-5.686276933969747,11.018723066030253
102093000,-16.83,-5.707146151840247,11.02785384815975
102195000,-16.85,-5.727832981698443,11.027167018301558
102296000,-16.88,-5.742476909942319,11.04252309005768
102397000,-16.9,-5.757364682065048,11.04763531793495
102498000,-16.92,-5.7727225142888905,11.05227748571111
102598000,-16.95,-5.796292838097139,11.058707161902861
102700000,-16.98,-5.819712693643715,11.065287306356284
102801000,-17.0,-5.836688492461289,11.068311507538711
102903000,-17.03,-5.853948434582099,11.081051565417901
103003000,-17.05,-5.871779789283322,11.083220210716677
103105000,-17.08,-5.899961956820813,11.085038043179184
103205000,-17.1,-5.927337951429066,11.077662048570934
103306000,-17.12,-5.94850914636895,11.07649085363105
103408000,-17.15,-5.970012872112975,11.084987127887024
103508000,-17.17,-5.992017004514877,11.082982995485123
103611000,-17.2,-6.023941505196377,11.081058494803623
103711000,-17.23,-6.055278005832754,11.079721994167246
103811000,-17.25,-6.087719099915835,11.067280900084166
103913000,-17.28,-6.119785781405294,11.065214218594706
104014000,-17.3,-6.142214355615051,11.062785644384949
104116000,-17.33,-6.16500104126202,11.069998958737978
104216000,-17.35,-6.188232304524462,11.066767695475539
104316000,-17.38,-6.219790805032684,11.065209194967315
104418000,-17.4,-6.250978554915185,11.054021445084812
104518000,-17.42,-6.272205421045226,11.052794578954776
104620000,-17.45,-6.293787035329007,11.061212964670991
104721000,-17.48,-6.315895537138359,11.06910446286164
104821000,-17.5,-6.348360164778158,11.056639835221842
104923000,-17.53,-6.380466583050575,11.054533416949425
105023000,-17.55,-6.402014605265983,11.052985394734018
105125000,-17.58,-6.423944038315725,11.061055961684273
105226000,-17.6,-6.446331246995568,11.058668753004433
105326000,-17.62,-6.47841727773448,11.046582722265521
105428000,-17.65,-6.510300350970857,11.044699649029141
105528000,-17.67,-6.5330520421329386,11.041947957867063
105630000,-17.7,-6.556209071063946,11.048790928936052
105731000,-17.73,-6.579913497578022,11.055086502421977
105831000,-17.75,-6.614257738403003,11.040742261596996
105933000,-17.78,-6.6480804661110655,11.036919533888936
106033000,-17.8,-6.669142405668752,11.03585759433125
106135000,-17.83,-6.690522662197269,11.044477337802729
106236000,-17.85,-6.712351045730078,11.042648954269923
106336000,-17.88,-6.7431198605044145,11.041880139495584
106438000,-17.9,-6.773515564341547,11.03148443565845
106538000,-17.92,-6.793823216574316,11.031176783425684
106640000,-17.95,-6.814456747785224,11.040543252214775
106740000,-17.98,-6.835727518437082,11.049272481562918
106841000,-18.0,-6.868178835033587,11.036821164966414
106943000,-18.02,-6.900313370966909,11.02468662903309
107043000,-18.05,-6.922405828493259,11.03259417150674
107145000,-18.08,-6.9448327754079795,11.040167224592018
107245000,-18.1,-6.967809080464634,11.037190919535368
107346000,-18.12,-7.001324010574284,11.023675989425717
107448000,-18.15,-7.034430856929477,11.02056914307052
107548000,-18.18,-7.05610365621828,11.02889634378172
107650000,-18.2,-7.078107936631589,11.02689206336841
107750000,-18.23,-7.1005755150285434,11.034424484971456
107850000,-18.25,-7.132367682913518,11.022632317086481
107953000,-18.27,-7.163908073401753,11.011091926598246
108053000,-18.3,-7.18555914073278,11.01944085926722
108155000,-18.33,-7.207551051553206,11.027448948446791
108255000,-18.35,-7.230116105304883,11.024883894695117
108356000,-18.38,-7.263045641855299,11.021954358144699
108458000,-18.4,-7.2954508097635715,11.009549190236426
108558000,-18.43,-7.315400240686597,11.019599759313403
108660000,-18.45,-7.335703220708196,11.019296779291802
108760000,-18.48,-7.356429565073426,11.028570434926573
108862000,-18.5,-7.386174114899257,11.018825885100743
108963000,-18.53,-7.414738091878775,11.020261908121226
109063000,-18.55,-7.4354250330523515,11.01957496694765
109165000,-18.58,-7.456507834748702,11.028492165251295
109266000,-18.6,-7.47804027008517,11.02695972991483
109369000,-18.62,-7.509465199351439,11.015534800648561
109469000,-18.65,-7.540162022293373,11.014837977706625
109569000,-18.68,-7.570798717301399,11.0142012826986
109671000,-18.7,-7.601055128948752,11.003944871051248
109772000,-18.73,-7.6223808054444335,11.012619194555567
109874000,-18.75,-7.644066720494561,11.010933279505439
109974000,-18.78,-7.666249952867901,11.0187500471321
110074000,-18.8,-7.697616876202493,11.007383123797508
110176000,-18.83,-7.72847853022441,11.006521469775587
110277000,-18.85,-7.74759836998133,11.007401630018672
110379000,-18.88,-7.767037317570689,11.017962682429308
110479000,-18.9,-7.787201795778528,11.017798204221469
110580000,-18.93,-7.818805577180733,11.016194422819266
110682000,-18.95,-7.8501819969160405,11.004818003083958
110782000,-18.98,-7.872790395525755,11.012209604474245
110884000,-19.0,-7.895786261775547,11.009213738224451
110984000,-19.03,-7.919119272798789,11.015880727201212
111085000,-19.05,-7.950605210927685,11.004394789072316
111188000,-19.08,-7.981775332376991,11.003224667623007
111288000,-19.1,-8.002317266912273,11.002682733087727
111390000,-19.12,-8.023169464990955,11.001830535009045
111490000,-19.15,-8.044662334632559,11.01033766536744
111591000,-19.18,-8.075812796791865,11.009187203208134
111693000,-19.2,-8.106515576771242,10.998484423228756
111793000,-19.23,-8.12615162948272,11.00884837051728
111895000,-19.25,-8.146113130031054,11.008886869968945
111996000,-19.28,-8.166571372600576,11.018428627399425
112096000,-19.3,-8.19565738542576,11.00934261457424
112198000,-19.33,-8.224371266254067,11.01062873374593
112298000,-19.35,-8.24413141349041,11.010868586509591
112400000,-19.38,-8.264234539586566,11.020765460413433
112501000,-19.4,-8.284917385245745,11.020082614754253
112601000,-19.43,-8.315973307714877,11.019026692285122
112703000,-19.45,-8.346699628043758,11.00830037195624
112803000,-19.48,-8.367632166848347,11.017367833151653
112905000,-19.5,-8.388904554959137,11.016095445040863
113006000,-19.53,-8.410637039428941,11.02436296057106
113108000,-19.55,-8.442233141486764,11.012766858513237
113208000,-19.58,-8.472353476918077,11.012646523081921
113308000,-19.6,-8.49203900570316,11.01296099429684
113410000,-19.62,-8.512031892951489,11.012968107048511
113511000,-19.65,-8.532737612277153,11.022262387722845
113614000,-19.68,-8.56615884054577,11.01884115945423
113714000,-19.7,-8.598759248819094,11.006240751180904
113815000,-19.73,-8.631930059750106,11.003069940249894
113917000,-19.75,-8.664406326341984,10.990593673658015
114017000,-19.78,-8.684055978235245,11.000944021764756
114119000,-19.8,-8.704039107178309,11.000960892821691
114219000,-19.83,-8.72476619051052,11.010233809489478
114320000,-19.85,-8.755769794734553,10.999230205265448
114422000,-19.88,-8.786283718354076,10.998716281645923
114522000,-19.9,-8.806203801236393,10.998796198763605
114624000,-19.93,-8.826461203578335,11.008538796421664
114724000,-19.95,-8.847105163540006,11.007894836459993
114825000,-19.98,-8.87574991071543,11.00925008928457
114927000,-20.0,-8.904300624393317,11.000699375606683
115027000,-20.0,-8.925542035517376,10.979457964482624
115129000,-20.0,-8.947145408586369,10.95785459141363
115229000,-20.0,-8.969355790875515,10.935644209124485
115330000,-20.0,-9.002429390655655,10.902570609344345
115432000,-20.0,-9.035003532382003,10.869996467617996
115532000,-20.0,-9.055906695514029,10.84909330448597
115634000,-20.0,-9.077126713931122,10.827873286068877
115734000,-20.0,-9.09868305033334,10.806316949666659
115835000,-20.0,-9.127883491635663,10.777116508364337
115936000,-20.0,-9.156692387137625,10.748307612862375
116037000,-20.0,-9.175129570363433,10.729870429636566
116139000,-20.0,-9.193842693033737,10.711157306966262
116239000,-20.0,-9.212960940279787,10.692039059720212
116340000,-20.0,-9.24019391484641,10.66480608515359
116441000,-20.0,-9.267079722191808,10.637920277808192
116542000,-20.0,-9.284464780928234,10.620535219071765
116644000,-20.0,-9.302119282890954,10.602880717109045
116744000,-20.0,-9.32009524576953,10.58490475423047
116844000,-20.0,-9.344789946267092,10.560210053732908
116946000,-20.0,-9.369020252914362,10.535979747085637
117047000,-20.0,-9.38290327995881,10.522096720041189
117149000,-20.0,-9.396996006660556,10.508003993339443
117249000,-20.0,-9.410988531660712,10.494011468339288
117349000,-20.0,-9.426504064138683,10.478495935861316
117451000,-20.0,-9.44181095868892,10.463189041311079
117552000,-20.0,-9.451550784851543,10.453449215148456
117654000,-20.0,-9.461461838472463,10.443538161527536
117754000,-20.0,-9.471678981627132,10.433321018372867
117854000,-20.0,-9.487358938941622,10.417641061058378
117958000,-20.0,-9.502751636152837,10.402248363847162
118058000,-20.0,-9.510362069640424,10.394637930359576
118162000,-20.0,-9.51820088653777,10.38679911346223
118262000,-20.0,-9.525828901441338,10.379171098558661
118366000,-20.0,-9.5338912787701,10.3711087212299
118466000,-20.0,-9.541163345364932,10.363836654635067
118567000,-20.0,-9.544778147523262,10.360221852476737
118670000,-20.0,-9.548509742974254,10.356490257025746
118771000,-20.0,-9.552206720840646,10.352793279159354
118873000,-20.0,-9.556506243546325,10.348493756453674
118973000,-20.0,-9.560503710034716,10.344496289965283
119074000,-20.0,-9.562804473628045,10.342195526371954
119175000,-20.0,-9.564950334872362,10.340049665127637
119276000,-20.0,-9.565444024640758,10.339555975359241
119378000,-20.0,-9.56594595186026,10.33905404813974
119478000,-20.0,-9.566368341094881,10.338631658905118
119579000,-20.0,-9.566043654511365,10.338956345488635
119681000,-20.0,-9.565615290749648,10.339384709250352
119781000,-20.0,-9.564154181888306,10.340845818111694
119883000,-20.0,-9.562671013829416,10.342328986170584
119984000,-20.0,-9.561217227090209,10.34378277290979
120084000,-20.0,-9.559839244928849,10.34516075507115
120186000,-20.0,-9.55858593858762,10.346414061412379
120287000,-20.0,-9.558826887323992,10.346173112676007
120389000,-20.0,-9.55907172724332,10.34592827275668
120489000,-20.0,-9.559209177127785,10.345790822872214
120589000,-20.0,-9.55825152967292,10.34674847032708
120691000,-20.0,-9.557249064988577,10.347750935011423
120792000,-20.0,-9.555930000836934,10.349069999163065
120893000,-20.0,-9.55459035211503,10.35040964788497
120994000,-20.0,-9.552966922064712,10.352033077935287
121094000,-20.0,-9.547795072222305,10.357204927777694
121196000,-20.0,-9.542642290401949,10.36235770959805
121297000,-20.0,-9.538750642144773,10.366249357855226
121399000,-20.0,-9.53480099041921,10.370199009580789
121499000,-20.0,-9.530943117933349,10.37405688206665
121599000,-20.0,-9.527434447891865,10.377565552108134
121701000,-20.0,-9.524188345564061,10.380811654435938
121801000,-20.0,-9.5245925278016,10.3804074721984
121903000,-20.0,-9.525003080990148,10.379996919009852
122004000,-20.0,-9.525325340549383,10.379674659450616
122104000,-20.0,-9.524689791751324,10.380310208248675
122206000,-20.0,-9.523942277758884,10.381057722241115
122306000,-20.0,-9.521997509988273,10.383002490011727
122408000,-20.0,-9.52002348144072,10.384976518559279
122509000,-20.0,-9.517962901018821,10.387037098981178
122610000,-20.0,-9.514474776004398,10.390525223995601
122711000,-20.0,-9.511183441038108,10.393816558961891
122811000,-20.0,-9.50953332523516,10.395466674764839
122913000,-20.0,-9.507855397235913,10.397144602764087
123013000,-20.0,-9.506394550327087,10.398605449672912
123116000,-20.0,-9.507133967722229,10.39786603227777
123217000,-20.0,-9.507800316907726,10.397199683092273
123317000,-20.0,-9.507909146630544,10.397090853369455
123419000,-20.0,-9.507927092761614,10.397072907238385
123520000,-20.0,-9.507017166997962,10.397982833002038
123622000,-20.0,-9.506090179504616,10.398909820495383
123722000,-20.0,-9.505150623293762,10.399849376706237
123822000,-20.0,-9.50391635938888,10.40108364061112
123925000,-20.0,-9.502683702432956,10.402316297567044
124025000,-20.0,-9.501714964185412,10.403285035814587
124127000,-20.0,-9.500730581417546,10.404269418582453
124227000,-20.0,-9.499660421923194,10.405339578076806
124328000,-20.0,-9.49749081284551,10.407509187154488
124429000,-20.0,-9.495460554552547,10.409539445447452
124530000,-20.0,-9.49540335781326,10.40959664218674
124632000,-20.0,-9.495345239253922,10.409654760746077
124732000,-20.0,-9.495396902313862,10.409603097686137
124833000,-20.0,-9.496685477662796,10.408314522337204
124934000,-20.0,-9.498003261903238,10.406996738096762
125035000,-16.0,-9.49941241058684,6.40558758941316
125137000,-16.0,-9.50084563015906,6.404154369840941
125237000,-16.0,-9.502286952483395,6.402713047516605
125338000,-16.0,-9.504105568370505,6.400894431629495
125440000,-16.0,-9.505800668176112,6.399199331823888
125540000,-16.0,-9.505817106368754,6.399182893631246
125642000,-16.0,-9.505833822923204,6.399166177076796
125742000,-16.0,-9.505843176231815,6.399156823768185
125843000,-16.0,-9.505775147558175,6.399224852441825
125945000,-16.0,-9.505227894658187,6.399772105341813
126046000,-16.0,-9.499662406624568,6.405337593375433
126148000,-16.0,-9.494014813430928,6.410985186569072
126248000,-16.0,-9.483163720815464,6.421836279184537
126348000,-16.0,-9.41704252830454,6.48795747169546
126450000,-16.0,-9.348746566440889,6.556253433559111
126551000,-16.0,-9.269525426405924,6.6354745735940766
126653000,-16.0,-9.189000065046923,6.715999934953078
126753000,-16.0,-9.10449786814804,6.800502131851959
126853000,-16.0,-8.95901502530992,6.94598497469008
126955000,-16.0,-8.814908045348302,7.090091954651698
127056000,-16.0,-8.716196358772915,7.188803641227085
127158000,-16.0,-8.616022054671983,7.288977945328017
127258000,-16.0,-8.513723649212713,7.391276350787288
127360000,-16.0,-8.367206267199409,7.5377937328005915
127460000,-16.0,-8.227261750540068,7.677738249459932
127561000,-16.0,-8.133435522514707,7.771564477485293
127663000,-16.0,-8.038054634115072,7.866945365884928
127763000,-16.0,-7.94108558085598,7.963914419144021
127865000,-16.0,-7.806568515355721,8.098431484644278
127966000,-16.0,-7.674693883708392,8.230306116291606
128066000,-16.0,-7.545732753945957,8.359267246054042
128168000,-16.0,-7.418417905788104,8.486582094211895
128268000,-16.0,-7.333880932281438,8.571119067718561
128370000,-16.0,-7.247953670932915,8.657046329067084
128471000,-16.0,-7.160541081599187,8.744458918400811
128571000,-16.0,-7.042459923638904,8.862540076361094
128674000,-16.0,-6.925525469888396,8.979474530111604
128774000,-16.0,-6.850041192382427,9.054958807617572
128876000,-16.0,-6.773436738522939,9.13156326147706
128977000,-16.0,-6.695460337952509,9.20953966204749
129077000,-16.0,-6.592554733983897,9.312445266016104
129179000,-16.0,-6.491692792352164,9.413307207647835
129280000,-16.0,-6.427789023886406,9.477210976113593
129382000,-16.0,-6.362776612943898,9.542223387056103
129482000,-16.0,-6.29677355552773,9.608226444472269
129582000,-16.0,-6.209635885441789,9.695364114558211
129684000,-16.0,-6.123872839601277,9.781127160398723
129785000,-16.0,-6.070821140341236,9.834178859658763
129887000,-16.0,-6.016844769648302,9.888155230351698
129987000,-16.0,-5.962336598527133,9.942663401472865
130088000,-16.0,-5.891562723888776,10.013437276111224
130190000,-16.0,-5.822391393963037,10.082608606036962
130290000,-16.0,-5.782816662332583,10.122183337667417
130392000,-16.0,-5.742664230337334,10.162335769662667
130492000,-16.0,-5.70243800372374,10.202561996276259
130592000,-16.0,-5.654314580092299,10.2506854199077
130694000,-16.0,-5.607177478186184,10.297822521813815
130795000,-16.0,-5.5803651974865165,10.324634802513483
130897000,-16.0,-5.553130514611604,10.351869485388395
130997000,-16.0,-5.525871196925276,10.379128803074723
131097000,-16.0,-5.4932072603129845,10.411792739687014
131199000,-16.0,-5.461449345773388,10.44355065422661
131300000,-16.0,-5.4460796763462165,10.458920323653784
131401000,-16.0,-5.43046724255533,10.474532757444669
131502000,-16.0,-5.414968845753548,10.49003115424645
131602000,-16.0,-5.398040730023402,10.506959269976598
131704000,-16.0,-5.38164040558244,10.52335959441756
131804000,-16.0,-5.374872323452339,10.53012767654766
131906000,-16.0,-5.367999957113719,10.53700004288628
132007000,-16.0,-5.361376274329986,10.543623725670013
132107000,-16.0,-5.356498816501697,10.548501183498303
132209000,-16.0,-5.351795896164714,10.553204103835286
132309000,-16.0,-5.349970851695686,10.555029148304312
132411000,-16.0,-5.348116149825869,10.55688385017413
132512000,-16.0,-5.346387960693976,10.558612039306023
132614000,-16.0,-5.345756122250859,10.559243877749141
132715000,-16.0,-5.345295903413009,10.559704096586989
132815000,-16.0,-5.346466731896678,10.558533268103321
132917000,-16.0,-5.347654246897403,10.557345753102597
133017000,-16.0,-5.349290748002223,10.555709251997778
133119000,-16.0,-5.355856042464642,10.549143957535358
133220000,-16.0,-5.362297342978208,10.54270265702179
133320000,-16.0,-5.368605725956976,10.536394274043024
133422000,-16.0,-5.3747142768555,10.5302857231445
133522000,-16.0,-5.377567271795799,10.5274327282042
133624000,-16.0,-5.380474915446992,10.524525084553007
133725000,-16.0,-5.383592204286377,10.521407795713623
133825000,-16.0,-5.389665918378892,10.515334081621107
133927000,-16.0,-5.395866118199195,10.509133881800805
134027000,-16.0,-5.402399945908524,10.502600054091475
134129000,-16.0,-5.409049063491702,10.495950936508297
134230000,-16.0,-5.41564667408416,10.48935332591584
134330000,-16.0,-5.42294768476055,10.482052315239448
134433000,-16.0,-5.430105815961702,10.474894184038297
134534000,-16.0,-5.433689771434796,10.471310228565203
134635000,-16.0,-5.437331153626086,10.467668846373913
134736000,-16.0,-5.441158789451855,10.463841210548145
134836000,-16.0,-5.447377432388072,10.457622567611926
134938000,-16.0,-5.453405340217902,10.451594659782097
135039000,-16.0,-5.456415502151014,10.448584497848985
135141000,-16.0,-5.459478741841132,10.445521258158868
135241000,-16.02,-5.462577475561274,10.462422524438724
135342000,-16.05,-5.466646174052043,10.488353825947957
135443000,-16.08,-5.470614647720407,10.514385352279591
135544000,-16.1,-5.472715418930167,10.532284581069833
135646000,-16.12,-5.47485104733489,10.55014895266511
135746000,-16.15,-5.477205014490043,10.577794985509955
135847000,-16.17,-5.4822829025818045,10.592717097418197
135949000,-16.2,-5.487190856481079,10.61780914351892
136049000,-16.23,-5.489167814189378,10.64583218581062
136151000,-16.25,-5.491179762881184,10.663820237118815
136251000,-16.27,-5.49333665953103,10.681663340468969
136352000,-16.3,-5.4974529007302575,10.707547099269743
136454000,-16.33,-5.50162868538975,10.733371314610247
136554000,-16.35,-5.505697858440646,10.749302141559355
136656000,-16.38,-5.509834162457681,10.775165837542318
136756000,-16.4,-5.514073372455662,10.790926627544335
136860000,-16.42,-5.5203509030944256,10.804649096905576
136960000,-16.45,-5.526369534308743,10.828630465691257
137060000,-16.48,-5.531482758384853,10.853517241615146
137162000,-16.5,-5.536667929444753,10.868332070555246
137263000,-16.52,-5.542291825812764,10.882708174187234
137365000,-16.55,-5.553089428128623,10.901910571871378
137465000,-16.58,-5.564005063082918,10.92099493691708
137565000,-16.6,-5.577767153578419,10.927232846421582
137667000,-16.62,-5.591506009928018,10.933493990071982
137768000,-16.65,-5.602299761478269,10.952700238521729
137870000,-16.67,-5.613291919189354,10.961708080810647
137970000,-16.7,-5.6247900975495755,10.980209902450424
138071000,-16.73,-5.643935830699273,10.991064169300726
138173000,-16.75,-5.662903584777603,10.992096415222397
138273000,-16.77,-5.676345941431505,10.998654058568494
138375000,-16.8,-5.690031731776112,11.014968268223887
138476000,-16.83,-5.704170836994513,11.030829163005484
138576000,-16.85,-5.725510065709959,11.029489934290043
138678000,-16.88,-5.746779096669396,11.038220903330602
138779000,-16.9,-5.763016382582438,11.041983617417559
138881000,-16.92,-5.779565291343651,11.04543470865635
138981000,-16.95,-5.796814377929482,11.058185622070516
139082000,-16.98,-5.824426643103628,11.060573356896372
139184000,-17.0,-5.851686359202944,11.053313640797056
139284000,-17.03,-5.870697869011007,11.064302130988994
139386000,-17.05,-5.890041127655375,11.064958872344624
139486000,-17.08,-5.909816056163963,11.075183943836034
139587000,-17.1,-5.937936550123289,11.067063449876711
139689000,-17.12,-5.9658468575355394,11.059153142464462
139789000,-17.15,-5.985884257142162,11.069115742857836
139891000,-17.17,-6.006238861343726,11.068761138656276
139991000,-17.2,-6.027125038452689,11.07787496154731
140092000,-17.23,-6.0579109440919,11.077089055908099
140193000,-17.25,-6.088229086175964,11.066770913824035
140294000,-17.28,-6.108075046068901,11.0769249539311
140396000,-17.3,-6.128228173108192,11.07677182689181
140496000,-17.33,-6.14901529787989,11.085984702120108
140596000,-17.35,-6.180666466835352,11.07433353316465
140698000,-17.38,-6.212002250496166,11.072997749503832
140799000,-17.4,-6.233394783959069,11.071605216040929
140900000,-17.42,-6.255125187647744,11.069874812352257
141001000,-17.45,-6.277260729091385,11.077739270908614
141101000,-17.48,-6.308191181893373,11.076808818106626
141203000,-17.5,-6.338906071506739,11.066093928493261
141303000,-17.53,-6.361564095678778,11.073435904321222
141405000,-17.55,-6.384583013821901,11.070416986178099
141506000,-17.58,-6.408232999166959,11.076767000833039
141606000,-17.6,-6.443317893426626,11.061682106573373
141708000,-17.62,-6.478005338242962,11.046994661757038
141808000,-17.65,-6.500946769107221,11.054053230892777
141910000,-17.67,-6.524267808146686,11.050732191853315
142011000,-17.7,-6.5479712575403095,11.05702874245969
142113000,-17.73,-6.58082415394488,11.05417584605512
142213000,-17.75,-6.612310748414945,11.042689251585054
142313000,-17.78,-6.634276611685282,11.050723388314719
142415000,-17.8,-6.656601282949174,11.048398717050826
142516000,-17.83,-6.679536908645727,11.055463091354271
142618000,-17.85,-6.7141539496786296,11.040846050321372
142718000,-17.88,-6.748166843700997,11.036833156299002
142818000,-17.9,-6.781847044935235,11.023152955064763
142920000,-17.92,-6.815150935612198,11.009849064387803
143021000,-17.95,-6.837485995124471,11.017514004875528
143123000,-17.98,-6.860223823400694,11.024776176599305
143223000,-18.0,-6.883441450988059,11.02155854901194
143323000,-18.02,-6.916725238275782,11.008274761724218
143425000,-18.05,-6.949624928522208,11.005375071477792
143526000,-18.08,-6.971586366313311,11.013413633686687
143628000,-18.1,-6.993896934386249,11.011103065613751
143728000,-18.12,-7.016449947505712,11.008550052494288
143828000,-18.15,-7.045809233550264,11.009190766449734
143930000,-18.18,-7.074763241238606,11.010236758761392
144030000,-18.2,-7.093436233309576,11.011563766690424
144133000,-18.23,-7.1124426875192,11.0225573124808
144233000,-18.25,-7.132049009581871,11.02295099041813
144333000,-18.27,-7.162266545994875,11.012733454005124
144435000,-18.3,-7.192205159514904,11.012794840485096
144535000,-18.33,-7.21310936219799,11.021890637802008
144637000,-18.35,-7.234338461555109,11.020661538444893
144738000,-18.38,-7.256224797284883,11.028775202715115
144838000,-18.4,-7.289670775770743,11.015329224229255
144940000,-18.43,-7.32276809376027,11.012231906239728
145040000,-18.45,-7.344819708376034,11.010180291623966
145142000,-18.48,-7.3672033811272515,11.01779661887275
145242000,-18.5,-7.389862744948549,11.015137255051451
145343000,-18.53,-7.419982867403069,11.015017132596933
145444000,-18.55,-7.4496667299984844,11.005333270001517
145545000,-18.58,-7.467932427010696,11.017067572989301
145647000,-18.6,-7.486488316867858,11.018511683132143
145747000,-18.62,-7.5056109380191,11.0193890619809
145847000,-18.65,-7.534924304600293,11.020075695399706
145949000,-18.68,-7.5640532381986425,11.020946761801357
146050000,-18.7,-7.5847472970807415,11.020252702919256
146152000,-18.73,-7.605747440962693,11.029252559037307
146252000,-18.75,-7.627377426034441,11.027622573965559
146353000,-18.78,-7.659900364497467,11.025099635502533
146454000,-18.8,-7.6919241217937415,11.013075878206259
146555000,-18.83,-7.712292698381226,11.022707301618771
146657000,-18.85,-7.732986548567443,11.022013451432558
146757000,-18.88,-7.754113168426212,11.030886831573786
146859000,-18.9,-7.7844028323912315,11.020597167608766
146959000,-18.93,-7.813692714162005,11.021307285837993
147060000,-18.95,-7.835427339373269,11.01957266062673
147162000,-18.98,-7.857468970344346,11.027531029655654
147262000,-19.0,-7.8799555153574,11.0250444846426
147364000,-19.03,-7.912026591176,11.022973408824
147464000,-19.05,-7.943457243295787,11.011542756704214
147565000,-19.08,-7.973747625525557,11.01125237447444
147667000,-19.1,-8.003564209108664,11.001435790891337
147767000,-19.12,-8.022366785571064,11.002633214428936
147869000,-19.15,-8.04148791575509,11.013512084244908
147969000,-19.18,-8.061237394424587,11.023762605575412
148070000,-19.2,-8.091636490890126,11.013363509109872
148172000,-19.23,-8.121705654196685,11.013294345803315
148272000,-19.25,-8.142789999585498,11.012210000414502
148374000,-19.28,-8.164234146945905,11.020765853054096
148474000,-19.3,-8.186176868525324,11.018823131474676
148575000,-19.33,-8.217647173519758,11.01735282648024
148677000,-19.35,-8.248843392305208,11.006156607694793
148777000,-19.38,-8.270260850531848,11.01473914946815
148879000,-19.4,-8.292023260088136,11.012976739911862
148980000,-19.43,-8.314358555920034,11.020641444079965
149080000,-19.45,-8.346915684752357,11.008084315247642
149183000,-19.48,-8.379056336701256,11.005943663298744
149283000,-19.5,-8.399474892028268,11.005525107971732
149385000,-19.53,-8.420229544280042,11.014770455719958
149485000,-19.55,-8.441430812876261,11.01356918712374
149586000,-19.58,-8.470579559430842,11.014420440569156
149688000,-19.6,-8.499336082893366,11.005663917106634
149788000,-19.62,-8.518728345045789,11.006271654954212
149890000,-19.65,-8.538429315473502,11.016570684526496
149990000,-19.68,-8.558784988232052,11.026215011767947
150091000,-19.7,-8.589658227029403,11.015341772970595
150193000,-19.73,-8.620290630058854,11.014709369941146
150294000,-19.75,-8.64130745757812,11.013692542421879
