timestamp,TimeUS,ThI,ABst,ThO,ThH,DAlt,Alt,BAlt,DSAlt,SAlt,TAlt,DCRt,CRt
1686415765.08041406,136134691,0.4464689791202545,0.0,0.43494027853012085,0.5,-5.529416561126709,-5.527766227722168,-5.562222480773926,10.370000000000001,10.620000000000001,0.0,-6,-6
1686415765.18037415,136234651,0.4441971778869629,0.0,0.43222060799598694,0.5,-5.536113262176514,-5.533517360687256,-5.5867695808410645,10.370000000000001,10.65,0.0,-7,-6
1686415765.28033400,136334611,0.4411619305610657,0.0,0.42769429087638855,0.5,-5.543497085571289,-5.53992223739624,-5.584714412689209,10.370000000000001,10.66,0.0,-8,-7
1686415765.38029408,136434571,0.4390970468521118,0.0,0.4256269633769989,0.5,-5.551563739776611,-5.547094821929932,-5.6129560470581055,10.370000000000001,10.68,0.0,-9,-8
1686415765.48025417,136534531,0.43846893310546875,0.0,0.4231397807598114,0.5,-5.560314178466797,-5.555765151977539,-5.6115546226501465,10.370000000000001,10.71,0.0,-10,-9
1686415765.58021402,136634491,0.4432596266269684,0.0,0.4250786602497101,0.5,-5.56979513168335,-5.565844535827637,-5.610404968261719,10.370000000000001,10.72,0.0,-11,-10
1686415765.68017411,136734451,0.44013750553131104,0.0,0.4256379008293152,0.5,-5.579989433288574,-5.576309680938721,-5.646090507507324,10.370000000000001,10.75,0.0,-11,-11
1686415765.78013396,136834411,0.43924546241760254,0.0,0.4238094091415405,0.5,-5.5909423828125,-5.588045120239258,-5.622225761413574,10.370000000000001,10.77,0.0,-12,-11
1686415765.88009405,136934371,0.43698468804359436,0.0,0.42333635687828064,0.5,-5.602665901184082,-5.599963188171387,-5.677628993988037,10.370000000000001,10.8,0.0,-12,-12
1686415765.98005414,137034331,0.4352183938026428,0.0,0.41940197348594666,0.5,-5.61518669128418,-5.613101005554199,-5.6661224365234375,10.370000000000001,10.81,0.0,-13,-13
1686415766.08001399,137134291,0.4363221824169159,0.0,0.42017513513565063,0.5,-5.6284918785095215,-5.627441883087158,-5.684086322784424,10.370000000000001,10.83,0.0,-14,-13
1686415766.17997408,137234251,0.43599018454551697,0.0,0.42040619254112244,0.5,-5.642567157745361,-5.642183303833008,-5.7207207679748535,10.370000000000001,10.84,0.0,-14,-14
1686415766.27993417,137334211,0.43393027782440186,0.0,0.41865554451942444,0.5,-5.657376766204834,-5.658292770385742,-5.7040114402771,10.370000000000001,10.870000000000001,0.0,-14,-15
1686415766.37989402,137434171,0.43563777208328247,0.0,0.41983529925346375,0.5,-5.672961235046387,-5.674718379974365,-5.72401762008667,10.370000000000001,10.88,0.0,-15,-15
1686415766.47985411,137534131,0.42645078897476196,0.0,0.41595733165740967,0.5,-5.689287185668945,-5.690907001495361,-5.738888740539551,10.370000000000001,10.91,0.0,-16,-15
1686415766.57981396,137634091,0.423666387796402,0.0,0.4113102853298187,0.5,-5.706399917602539,-5.70721435546875,-5.768496513366699,10.370000000000001,10.91,0.0,-17,-16
1686415766.67977405,137734051,0.4224993586540222,0.0,0.4079650938510895,0.5,-5.72421407699585,-5.724461078643799,-5.758335590362549,10.370000000000001,10.91,0.0,-18,-17
1686415766.77973413,137834011,0.4172416627407074,0.0,0.40573054552078247,0.5,-5.742621898651123,-5.741909503936768,-5.799977779388428,10.370000000000001,10.93,0.0,-18,-18
1686415766.87969398,137933971,0.41362789273262024,0.0,0.401172012090683,0.5,-5.761641979217529,-5.760108470916748,-5.811146259307861,10.370000000000001,10.950000000000001,0.0,-19,-18
1686415766.97965407,138033931,0.4141709506511688,0.0,0.39926254749298096,0.5,-5.781295299530029,-5.779436111450195,-5.853229999542236,10.370000000000001,10.96,0.0,-20,-19
1686415767.07961416,138133891,0.41681158542633057,0.0,0.39972612261772156,0.5,-5.801559925079346,-5.800515174865723,-5.855846405029297,10.370000000000001,10.97,0.0,-20,-20
1686415767.18040705,138234684,0.4209197461605072,0.0,0.40393179655075073,0.5,-5.822559356689453,-5.822828769683838,-5.884309768676758,10.370000000000001,10.97,0.0,-20,-21
1686415767.28036714,138334644,0.4209786355495453,0.0,0.4063906669616699,0.5,-5.843869686126709,-5.845430850982666,-5.899912357330322,10.370000000000001,10.97,0.0,-21,-21
1686415767.38032699,138434604,0.41728976368904114,0.0,0.40551745891571045,0.5,-5.865609169006348,-5.868132591247559,-5.930189609527588,10.370000000000001,11.0,0.0,-21,-21
1686415767.48028708,138534564,0.41729819774627686,0.0,0.40381813049316406,0.5,-5.887858867645264,-5.891118049621582,-5.946541786193848,10.370000000000001,11.01,0.0,-21,-21
